customer_id,num_of_accts_in_same_bank,num_of_accts_in_different_bank,total_liabilities,payment_delays,total_authorized_limit,total_balance,credit_risk_score
128345389,1,2,965008,1,145349,558045,642
128345391,1,2,895664,1,421778,720892,825
128345392,2,2,1621643,0,483478,707685,653
128345396,1,0,0,1,153573,540161,828
128345397,3,0,0,0,681385,437731,790
128345398,1,1,1154429,0,417918,741349,775
128345399,1,1,678438,1,278586,392595,729
128345401,1,0,0,0,888746,778090,629
128345402,3,1,705116,0,337114,568533,633
128345403,2,2,15431,1,915118,659217,665
128345405,1,0,0,0,739481,547299,781
128345406,1,0,0,1,427707,483540,667
128345407,1,0,0,0,922101,516300,850
128345408,2,1,1611251,1,645226,455172,664
128345410,1,1,888713,1,520371,574332,720
128345411,1,1,1269587,1,933988,631582,666
128345412,1,0,0,1,188047,436589,602
128345413,1,1,1635938,0,620707,435686,769
128345414,2,2,414511,1,605585,541275,691
128345415,3,2,394184,0,279720,405992,725
128345416,1,0,0,0,997825,563582,839
128345417,1,2,736861,0,451921,457324,810
128345418,2,1,1244144,0,221245,451759,616
128345419,2,2,960132,0,738249,740982,701
128345420,2,2,19382,1,171843,467344,783
128345421,2,2,144242,0,725161,750570,667
128345423,1,1,1342165,0,210222,425234,661
128345424,1,0,0,0,246799,744719,699
128345425,2,2,762991,1,692896,625699,640
128345427,1,2,1760067,0,802399,420986,667
128345428,2,1,1610938,1,306378,331929,809
128345429,1,2,773892,1,197503,507940,652
128345431,2,1,1200764,0,478383,397748,693
128345432,1,1,1874092,0,204631,663737,834
128345433,2,1,1378523,0,611220,453943,706
128345434,2,0,0,1,226971,410610,741
128345436,1,0,0,0,431216,303957,783
128345438,1,1,624989,0,854235,656787,701
128345439,1,0,0,1,838510,301214,809
128345440,2,2,1644456,1,655921,752313,644
128345441,1,2,763627,1,112882,470725,824
128345442,1,0,0,0,278341,735861,711
128345443,1,0,0,1,184725,698520,814
128345444,2,2,292065,1,373663,437398,669
128345445,1,1,761433,1,232135,300651,787
128345446,1,2,779255,1,452358,414531,739
128345447,1,0,0,0,368176,480592,710
128345448,2,1,627515,1,321831,490208,794
128345449,1,2,85633,1,977032,468443,680
128345450,2,2,792543,0,311085,537470,698
128345451,1,2,1480219,0,236986,407654,802
128345452,2,2,485688,1,313837,553136,796
128345453,2,0,0,1,110438,619986,777
128345454,1,1,870532,1,408431,516449,753
128345455,3,0,0,1,549778,717593,601
128345456,2,2,1604158,1,358022,353998,681
128345457,2,2,489010,0,370039,765879,709
128345460,2,2,795198,1,400743,629173,700
128345461,1,0,0,0,108058,630441,613
128345463,1,1,1880503,0,971984,448974,751
128345464,3,1,1920598,1,664849,391399,671
128345465,2,2,1082923,0,387003,381391,745
128345467,1,2,124087,0,451918,496891,849
128345468,1,0,0,1,194799,607217,796
128345471,1,1,1523453,1,157510,440116,849
128345472,2,1,213861,0,573878,635124,685
128345473,1,1,301569,0,661136,424131,672
128345475,1,2,1300193,0,502319,703910,633
128345477,2,1,949439,0,487595,740869,814
128345478,2,0,0,1,301337,751188,672
128345479,1,2,1582404,0,892437,397188,613
128345480,1,1,524090,0,447005,765934,675
128345481,1,1,339043,1,936444,651341,820
128345482,1,2,939942,0,488381,338731,602
128345485,3,2,1457764,0,534435,469641,810
128345486,3,0,0,1,731864,511117,670
128345487,2,1,1581826,0,969436,417662,732
128345489,1,0,0,1,468598,474890,623
128345490,3,0,0,1,101972,785613,698
128345491,3,0,0,0,997496,555743,800
128345492,2,1,1860389,0,243121,344557,710
128345493,1,0,0,1,945623,712620,719
128345494,3,0,0,1,509562,440240,806
128345495,1,1,1002512,0,640935,319429,717
128345496,1,1,1746706,0,289546,423251,614
128345499,1,1,1899712,0,127435,516125,660
128345500,1,0,0,0,596685,487108,760
128345502,1,0,0,1,698159,534869,662
128345503,3,1,44256,0,444075,329499,786
128345505,1,1,1939078,1,519247,686784,742
128345506,1,1,1724524,1,952834,525728,794
128345507,1,2,347965,0,868787,737848,758
128345508,1,0,0,0,687482,428696,794
128345510,2,2,192407,1,568156,694296,847
128345511,2,2,575353,0,939202,654275,754
128345512,2,1,913125,1,477206,728498,628
128345514,2,1,646999,1,680981,608226,711
128345515,3,1,1683920,1,404062,688396,798
128345516,3,0,0,1,567151,466742,842
128345517,2,1,1883508,1,404548,468209,650
128345519,2,1,1045666,1,619913,483603,645
128345520,1,0,0,1,918037,708956,717
128345521,2,1,348799,0,211241,775806,792
128345523,1,1,1706099,1,150496,745868,754
128345524,2,0,0,1,107918,554451,843
128345525,1,2,635287,1,881654,411971,652
128345526,1,2,1994531,1,179129,585657,708
128345527,2,1,1804736,0,295390,455279,833
128345528,1,1,1819764,1,670572,577752,759
128345531,2,0,0,0,898282,396344,804
128345532,2,2,1000389,0,764326,703517,697
128345533,1,0,0,1,909238,475321,623
128345534,2,0,0,0,637951,527867,828
128345535,2,0,0,0,833632,309558,732
128345537,1,1,895112,1,418854,469407,681
128345538,1,1,830319,0,338061,684248,705
128345539,2,2,861156,0,571414,306685,640
128345540,1,1,23457,0,903754,418102,648
128345541,2,1,1573010,0,951418,518724,799
128345542,1,2,1760985,1,138305,445154,708
128345543,2,0,0,1,440017,604148,697
128345544,1,0,0,0,456143,515540,809
128345545,3,1,539416,0,847741,496633,795
128345546,1,0,0,1,359616,386548,668
128345547,1,2,993357,1,777540,728103,757
128345548,1,1,932208,1,168242,576699,715
128345549,3,1,403339,0,994451,701535,797
128345550,1,0,0,1,974829,438926,810
128345551,2,2,1020897,1,344691,779038,693
128345552,1,1,1293035,1,837021,555683,750
128345553,1,1,830684,0,822328,642256,795
128345555,2,0,0,0,125697,794270,668
128345556,3,0,0,0,317664,771109,794
128345557,1,2,253138,1,312639,380030,634
128345558,2,1,1336193,1,589308,728372,643
128345560,1,0,0,0,346023,595959,724
128345561,1,1,1666801,1,928759,567087,633
128345562,2,2,1349505,1,231776,483332,656
128345563,1,2,1657045,0,647074,578980,803
128345564,1,1,1360804,0,303208,656422,791
128345565,1,2,260056,0,882314,308398,776
128345566,1,1,917849,1,653730,602264,610
128345568,1,1,286922,1,697083,656782,804
128345570,2,2,1015349,1,176616,622302,796
128345571,2,0,0,1,827645,696663,848
128345572,1,2,1869794,1,146166,565481,640
128345574,1,1,1694735,1,912102,597297,781
128345575,1,1,780973,0,504824,591820,759
128345577,1,2,1883903,1,872112,391808,650
128345578,2,2,968412,0,668666,539483,829
128345579,1,2,399593,0,324006,643922,613
128345582,2,0,0,1,191581,349852,636
128345584,2,0,0,1,468750,304081,650
128345585,1,1,1938195,0,346864,527961,727
128345586,2,2,853748,1,143979,708929,787
128345587,1,0,0,0,295216,404157,811
128345588,1,1,1626472,1,562470,362004,614
128345589,1,2,591877,0,578324,624808,684
128345590,3,1,1159080,0,969977,566166,791
128345591,1,1,396410,0,534784,786846,645
128346075,1,2,507350,1,132265,537716,787
128345593,2,2,713081,1,259350,300095,809
128345594,2,0,0,0,447480,589652,610
128345596,1,1,1814510,1,118530,344607,762
128345597,3,2,437190,1,426689,689485,830
128345598,2,2,407884,0,835046,586136,793
128345599,2,0,0,0,725794,593840,733
128345600,2,1,1880629,1,427006,716560,836
128345601,2,1,270693,1,386391,654379,617
128345602,1,0,0,0,499707,516755,805
128345604,1,0,0,0,148741,538651,717
128345605,1,2,552559,0,326116,480388,719
128345608,1,2,795656,1,375599,715743,806
128345611,1,0,0,0,176774,302365,712
128345612,1,1,1319791,0,429938,605139,729
128345613,1,2,1437505,1,321702,397586,812
128345614,1,1,1939304,1,606434,377697,789
128345615,2,2,1783596,1,950921,782358,635
128349180,1,1,709624,1,381000,694135,720
128345617,1,2,873822,0,712279,530431,740
128345619,2,0,0,0,658744,436665,724
128345620,3,0,0,0,536868,453991,719
128345622,1,1,1979453,0,279348,551199,658
128345623,2,2,1781057,0,197465,404033,615
128345624,1,2,272276,1,976344,405915,615
128345625,1,0,0,0,447918,472834,637
128345628,1,2,1710337,0,521621,616624,605
128345630,1,1,198978,1,763200,594827,781
128345631,1,1,1170162,1,197482,700283,826
128345632,1,1,1369129,1,732302,725904,751
128345633,3,2,178992,0,296607,378248,689
128345634,2,2,1837403,1,724821,529768,746
128345635,2,0,0,0,451974,789309,801
128345636,2,2,1940361,0,138765,343294,788
128345637,1,2,763687,0,175327,746153,617
128345638,1,2,1985138,0,346949,347003,659
128345639,2,0,0,1,812301,406274,771
128345641,1,1,1246543,1,723438,682931,602
128345642,1,0,0,1,182501,529998,648
128345643,1,2,801544,1,295395,697281,834
128345644,1,2,1318568,1,503212,533025,719
128345646,1,0,0,1,450575,709417,604
128345649,2,1,1555414,1,918744,624601,656
128345651,2,2,1358485,1,586509,578272,705
128345652,2,2,850389,1,972916,335387,661
128345653,1,1,1112783,0,169977,306425,671
128345654,1,2,623835,0,583617,572455,832
128345655,3,1,1298110,1,192687,467136,749
128345656,1,0,0,1,717433,497480,746
128345657,2,2,683623,1,991401,709796,831
128345658,1,0,0,0,462116,342446,611
128345659,1,0,0,1,751524,790986,636
128345660,2,0,0,0,472032,466578,745
128345661,3,2,717938,1,548741,314184,730
128345663,1,2,1228114,0,941663,492128,711
128345664,1,0,0,0,871701,317505,683
128345665,1,2,288419,1,714204,393180,611
128345667,2,1,1240905,0,594368,594607,770
128345668,2,2,823128,0,476070,497631,623
128345669,1,2,1279126,1,169135,454616,766
128345671,1,1,1746217,0,473378,549408,689
128345672,1,1,784133,1,486111,525192,723
128345675,2,0,0,0,823843,638362,645
128345677,1,1,528769,1,384872,491354,698
128345678,1,1,443282,0,100985,446640,687
128345679,1,0,0,1,425798,665481,675
128345680,1,2,210792,1,572481,764680,614
128345681,1,2,351340,1,688977,758306,706
128345682,2,1,606492,1,488009,719690,812
128345684,2,2,30284,0,614315,503605,705
128345685,1,0,0,1,296644,768394,637
128345686,2,1,1766860,1,321756,576001,836
128345688,2,2,1879246,0,615234,488487,703
128345689,3,1,1405717,1,964630,653508,754
128345691,1,2,475915,0,987716,443549,792
128345692,1,0,0,0,878766,719515,812
128345693,1,1,1429873,1,838122,389627,835
128345694,1,2,1912141,0,594111,741621,651
128345695,3,0,0,1,257666,502019,817
128345696,2,2,1687343,1,297889,673554,734
128345699,2,0,0,0,535286,306986,739
128345700,2,1,1069170,1,557234,694403,675
128345701,2,0,0,0,770731,315365,676
128345702,1,0,0,1,559813,696810,682
128345703,1,2,839278,0,392632,590460,764
128345704,2,0,0,0,691757,482005,840
128345706,3,2,1445248,0,170426,515179,649
128345707,1,0,0,0,183130,328924,717
128345708,1,2,1303459,0,291119,787018,844
128345710,2,0,0,0,919777,523319,748
128345711,2,0,0,0,567075,348785,742
128345714,1,2,1901952,1,201182,564123,754
128345715,2,1,596003,0,150260,416343,842
128345716,1,2,676216,0,108509,386979,733
128345717,1,0,0,0,872088,362860,721
128345718,2,1,988119,1,747958,665164,621
128345719,1,0,0,1,602049,578121,796
128345720,3,0,0,0,659311,316096,716
128345722,1,2,120363,0,578463,556217,723
128345724,3,1,947422,0,451034,535975,634
128345725,1,1,1985963,1,272216,677556,659
128345726,2,1,1073699,1,872747,596846,782
128345728,2,1,1323495,1,452755,384569,660
128345729,1,1,1462836,1,681050,499515,796
128345730,1,1,1548260,0,976857,557796,658
128345732,1,2,191674,0,110815,347305,678
128345733,1,2,1565190,1,793435,702702,635
128345734,1,2,357403,0,949785,490321,620
128345735,2,1,118684,1,799419,512055,714
128345736,1,1,1227529,1,650319,314500,740
128345737,3,1,173203,0,589552,620447,792
128345739,1,2,1411599,1,547079,567249,730
128345741,3,1,622387,1,661660,349991,756
128345742,2,0,0,1,789086,775023,836
128345743,1,1,896253,1,979129,634509,726
128345745,2,1,188082,0,442305,548798,629
128345746,1,0,0,1,788681,593904,783
128345747,1,1,1076253,0,183940,322092,740
128345748,3,1,359119,0,968103,713963,830
128345749,2,1,923307,0,893470,645616,778
128345750,1,0,0,1,375951,597730,674
128345752,3,1,738290,0,625428,600426,720
128345754,1,2,28797,0,578636,372536,601
128345755,1,0,0,0,778092,414335,638
128345757,1,1,1429690,1,221271,382260,716
128345759,1,1,944081,1,267693,657746,722
128345760,2,1,304403,0,357033,665795,664
128345763,1,2,186117,0,855641,466881,668
128345766,2,1,1508134,1,744095,776957,830
128345767,2,1,663933,1,635850,798413,756
128345770,1,2,930787,1,506597,716507,850
128345771,3,0,0,0,408340,493215,611
128345772,1,2,901249,1,614153,556833,662
128345773,1,1,1917582,1,221343,471123,839
128345774,1,0,0,0,176568,657510,705
128345775,1,0,0,0,913174,466636,690
128345776,1,2,1986554,1,793496,598540,693
128345777,2,1,612322,1,176032,379157,629
128345778,2,2,1488623,1,213718,783408,729
128345780,1,2,228374,0,796890,382104,658
128345781,2,1,1430664,1,922493,573767,680
128345783,3,1,1790580,0,111389,798681,717
128345784,1,2,593405,1,874880,415729,821
128345786,2,0,0,1,329193,761837,784
128345789,1,1,1509508,0,828475,751881,730
128345790,2,2,971873,1,768868,547443,766
128345791,2,1,572818,1,187613,665604,797
128345792,1,2,1753674,0,383820,598907,774
128345793,2,2,1299826,0,237663,331307,786
128345794,2,2,21762,1,425342,331664,653
128345796,1,1,631326,0,794854,390773,836
128345799,2,1,715313,1,285075,662012,676
128345804,2,0,0,1,691778,521923,621
128345806,1,1,276493,0,509252,708128,654
128345807,1,0,0,0,860573,525920,621
128345809,2,1,1230897,0,908594,693045,670
128345810,2,0,0,1,555160,554492,654
128345811,1,2,1987640,0,264966,456545,838
128345813,1,1,94764,0,230836,755848,624
128345814,1,0,0,0,787982,720904,746
128345815,1,1,1000350,0,452406,499293,748
128345816,1,2,1094939,0,230165,695178,823
128345817,3,2,1702731,0,230177,656651,602
128345818,1,0,0,0,418038,308965,645
128345819,3,2,1510934,0,685013,653910,846
128345820,2,2,1513500,1,397412,441175,600
128345821,2,1,1365668,0,576218,629342,666
128345824,2,0,0,1,311533,350868,847
128345825,2,1,1625198,0,101890,594663,791
128345827,1,2,290632,0,154398,339211,748
128345828,1,2,271351,1,373572,439550,819
128345829,2,1,1876830,0,484866,614759,844
128345830,1,2,1978853,1,969181,582412,709
128345833,2,2,1156403,0,218969,564720,712
128345834,1,0,0,1,390712,338435,683
128345835,1,1,1913673,0,813287,673655,615
128345836,1,1,29807,1,706308,345855,821
128345838,2,1,414689,1,932120,505621,642
128345839,1,1,1113095,1,989217,369203,823
128345840,1,1,988957,1,536498,781317,733
128345841,3,0,0,1,384620,586518,767
128345843,1,0,0,1,958759,775428,789
128345844,2,0,0,0,386660,482275,762
128345845,1,1,897221,0,644606,797363,628
128345846,2,0,0,0,425847,679010,658
128345847,2,0,0,1,279760,537056,711
128345849,1,0,0,1,116721,508660,752
128345850,1,0,0,1,428287,407351,828
128345851,1,1,554752,0,890610,332197,614
128345852,2,2,884076,1,267259,466074,748
128345853,1,2,1059544,0,747442,574403,658
128345854,1,0,0,1,267994,374282,656
128345856,1,0,0,1,879874,645175,787
128345857,2,2,467951,1,751584,310431,778
128345858,1,1,1875681,1,201999,652397,671
128345859,1,2,232171,0,735681,446640,643
128345860,1,1,374481,1,508859,340325,628
128345861,1,1,255625,1,723555,717235,790
128345863,3,0,0,0,641536,763925,632
128345865,2,1,222400,0,814172,703390,618
128345867,1,2,358612,0,984389,424640,778
128345868,1,0,0,0,851510,488243,741
128345869,1,2,363311,0,414136,671374,822
128345870,1,0,0,1,295906,469384,642
128345871,3,2,706760,1,649589,750336,764
128345873,1,2,1097905,1,605469,536534,788
128345874,2,2,573715,0,164143,792673,632
128345875,1,0,0,1,398385,636844,793
128345876,1,2,1012334,1,576380,791680,695
128345880,1,2,762883,0,698059,627745,775
128345881,2,0,0,0,301992,509298,615
128345882,2,1,688879,1,486264,432784,780
128345883,1,0,0,0,618762,595384,730
128345884,1,0,0,1,277961,416466,801
128345886,1,1,969072,1,311759,438762,702
128345887,1,0,0,1,779389,733600,663
128345889,1,1,487264,1,298650,666320,749
128345890,1,1,1874174,1,249604,697345,763
128345891,2,0,0,0,120838,662153,735
128345892,2,2,1382691,0,382691,467921,666
128345893,1,0,0,1,832027,406463,690
128345894,1,2,139410,1,671987,666427,751
128345895,1,1,143682,1,841308,341072,648
128345896,1,2,935200,0,961081,788965,685
128345897,1,0,0,1,347359,659241,840
128345898,2,2,1093999,0,730044,567942,604
128345899,3,0,0,1,385922,586553,723
128345900,2,1,1121163,0,737494,474864,737
128345901,1,1,1589194,1,501113,372520,835
128345902,1,1,1328647,1,393335,388992,640
128345903,2,2,1226568,1,993314,698727,651
128345904,1,0,0,1,135979,541589,675
128345905,1,1,152082,1,786496,457807,796
128345906,2,1,1593951,0,247459,380982,665
128345907,3,0,0,1,704934,403598,745
128345908,1,1,158229,0,101869,428354,811
128345909,1,2,1522824,0,168950,613881,674
128345910,1,2,1682440,1,523366,598853,628
128345911,3,0,0,1,978459,330857,816
128345912,1,0,0,0,210534,551837,712
128345913,2,1,1051569,1,179025,377155,607
128345914,1,0,0,1,623755,696010,700
128345915,1,2,1135065,1,194390,720994,800
128345916,1,2,875164,1,789505,392423,610
128345917,1,1,731802,1,500952,434236,756
128345918,1,0,0,0,831579,318226,678
128345919,1,1,188856,1,829197,478258,839
128345920,1,2,417839,0,240542,312095,641
128345921,1,2,1356238,0,544741,619194,623
128345922,1,2,1465048,0,495897,730544,614
128345923,2,2,1393085,1,518134,571429,784
128345924,2,2,1607422,1,391099,696757,634
128345925,1,0,0,0,757285,647582,713
128345926,2,1,1394500,1,270505,649096,810
128345927,1,0,0,0,866804,540943,742
128345928,1,0,0,1,842124,744269,612
128345929,1,2,1809074,1,412389,594670,774
128345930,1,2,1456685,0,344225,580588,659
128345931,2,2,1127300,1,886391,459562,639
128345933,1,0,0,0,696822,651095,697
128345934,2,1,1368661,1,433581,622120,681
128345935,1,0,0,0,746596,706425,710
128345936,1,1,415740,0,798587,356345,810
128345937,2,0,0,0,714508,644361,649
128345938,1,0,0,1,609838,336975,810
128345939,2,0,0,1,882174,558505,797
128345940,1,0,0,0,651944,310299,808
128345941,1,1,1840144,0,163123,492682,789
128345943,2,2,1442356,0,706993,303550,682
128345944,2,0,0,1,843127,730856,837
128345945,2,0,0,1,579496,701169,731
128345946,1,1,951020,1,543288,673062,672
128345947,1,2,1653401,1,884689,700957,836
128345949,1,0,0,1,125943,728511,635
128345950,1,0,0,1,672495,722475,752
128345951,1,2,944448,0,434321,452937,686
128345953,1,0,0,0,804668,626403,624
128345954,1,0,0,0,653289,534629,646
128345955,1,2,624025,0,287123,402673,614
128345956,1,2,1912549,0,155305,725547,780
128345957,3,1,414179,0,386657,310538,688
128345958,2,1,1537874,1,851377,382084,728
128345959,2,0,0,1,101740,734799,672
